dataset,model,layer,checkpoint,seed,gauge_seed,trial,gauge_type,condition_number,d_out,d_in,R,r,normalized_rank,alpha,spectrum,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_path_no_dense_intermediate,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,SP+ (compact QR),9.4956012145392232e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,RBLA prefix,9.1996805149452532e-01,2.0150955485795485e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.9981709600873006e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,RBLA prefix,8.9015364267080010e-01,3.9500873284050164e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.5065276938675016e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.0193501861545324e-01,2.2204460492503131e-16,True,RBLA prefix,8.6497889290721264e-01,6.3043874291759394e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,8.0193501861545324e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.0193501861545347e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,7.5351295274183483e-01,2.2204460492503131e-16,True,RBLA prefix,8.0613454796986250e-01,5.2621595228027673e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,7.5351295274183483e-01,2.2204460492503131e-16,True,SP+ (compact QR),7.5351295274183505e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,RBLA prefix,7.8007532479596386e-01,7.4865249013189139e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,7.0521007578277473e-01,1.1102230246251565e-16,True,SP+ (compact QR),7.0521007578277484e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,6.5681423806553652e-01,1.1102230246251565e-16,True,RBLA prefix,7.3352368291102665e-01,7.6709444845490138e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,6.5681423806553652e-01,1.1102230246251565e-16,True,SP+ (compact QR),6.5681423806553663e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,RBLA prefix,6.9826200340148037e-01,9.0199689915232195e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.0806231348624840e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,5.5861577432833620e-01,2.2204460492503131e-16,True,RBLA prefix,6.6358023409267575e-01,1.0496445976433955e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,5.5861577432833620e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.5861577432833642e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,RBLA prefix,6.3573822476422148e-01,1.2771866301693258e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.0801956174728913e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,RBLA prefix,5.7345016025310780e-01,1.1782234380551626e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,4.5562781644759154e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.5562781644759165e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,4.0045675023033561e-01,1.6653345369377348e-16,True,RBLA prefix,4.9833194389958119e-01,9.7875193669245575e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,4.0045675023033561e-01,1.6653345369377348e-16,True,SP+ (compact QR),4.0045675023033578e-01,1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,3.4085273421220202e-01,1.6653345369377348e-16,True,RBLA prefix,4.2710469284567654e-01,8.6251958633474513e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,3.4085273421220202e-01,1.6653345369377348e-16,True,SP+ (compact QR),3.4085273421220219e-01,1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,2.7357848845420513e-01,2.7755575615628914e-16,True,RBLA prefix,3.1041544170121954e-01,3.6836953247014415e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,2.7357848845420513e-01,2.7755575615628914e-16,True,SP+ (compact QR),2.7357848845420540e-01,2.7755575615628914e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,1.9019893967140405e-01,1.9428902930940239e-16,True,RBLA prefix,2.4018366670904556e-01,4.9984727037641508e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,15,9.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,1.9019893967140405e-01,1.9428902930940239e-16,True,SP+ (compact QR),1.9019893967140425e-01,1.9428902930940239e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,3.0457881521348378e-16,1.0405380585729896e-15,True,RBLA prefix,1.9597990427595356e-16,-1.0859891093753023e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,114,72,permutation,1.0000000000000000e+00,128,96,16,16,1.0000000000000000e+00,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8009873346800970e-16,3.0457881521348378e-16,1.0405380585729896e-15,True,SP+ (compact QR),1.3451168737864734e-15,1.0405380585729896e-15,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,RBLA prefix,9.5289368872608060e-01,3.3335672721584997e-03,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,1,6.2500000000000000e-02,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,9.4956012145392210e-01,2.2204460492503131e-16,True,SP+ (compact QR),9.4956012145392232e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,RBLA prefix,9.1517531820401743e-01,1.5358222195287596e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,2,1.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.9981709600872983e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.9981709600873006e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,RBLA prefix,8.8084090323194097e-01,3.0188133845191034e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,3,1.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.5065276938674994e-01,2.2204460492503131e-16,True,SP+ (compact QR),8.5065276938675016e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.0193501861545324e-01,3.3306690738754696e-16,True,RBLA prefix,8.4259384589879727e-01,4.0658827283344023e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,4,2.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,8.0193501861545324e-01,3.3306690738754696e-16,True,SP+ (compact QR),8.0193501861545358e-01,3.3306690738754696e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,7.5351295274183483e-01,3.3306690738754696e-16,True,RBLA prefix,8.0993622028897239e-01,5.6423267547137557e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,5,3.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,7.5351295274183483e-01,3.3306690738754696e-16,True,SP+ (compact QR),7.5351295274183516e-01,3.3306690738754696e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,7.0521007578277473e-01,2.2204460492503131e-16,True,RBLA prefix,7.8728714220661600e-01,8.2077066423841272e-02,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,6,3.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,7.0521007578277473e-01,2.2204460492503131e-16,True,SP+ (compact QR),7.0521007578277495e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,6.5681423806553652e-01,1.1102230246251565e-16,True,RBLA prefix,7.6233292700177857e-01,1.0551868893624206e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,7,4.3750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,6.5681423806553652e-01,1.1102230246251565e-16,True,SP+ (compact QR),6.5681423806553663e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,RBLA prefix,7.3069856526158605e-01,1.2263625177533788e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,8,5.0000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,6.0806231348624817e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.0806231348624840e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,5.5861577432833620e-01,2.2204460492503131e-16,True,RBLA prefix,7.0184399705368572e-01,1.4322822272534952e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,9,5.6250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,5.5861577432833620e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.5861577432833642e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,RBLA prefix,6.4596206705057013e-01,1.3794250530328123e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,10,6.2500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,5.0801956174728891e-01,2.2204460492503131e-16,True,SP+ (compact QR),5.0801956174728913e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,4.5562781644759154e-01,1.6653345369377348e-16,True,RBLA prefix,5.9964889586694259e-01,1.4402107941935105e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,11,6.8750000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,4.5562781644759154e-01,1.6653345369377348e-16,True,SP+ (compact QR),4.5562781644759170e-01,1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,RBLA prefix,5.5596009777441391e-01,1.5550334754407830e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,12,7.5000000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,4.0045675023033561e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.0045675023033572e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,RBLA prefix,4.5908175151374031e-01,1.1822901730153829e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,13,8.1250000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,3.4085273421220202e-01,1.1102230246251565e-16,True,SP+ (compact QR),3.4085273421220214e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,115,73,permutation,1.0000000000000000e+00,128,96,16,14,8.7500000000000000e-01,5.0000000000000000e-01,normalized exp(-alpha*i/(R-1)),1.8539770597719270e-16,2.7357848845420513e-01,2.7755575615628914e-16,True,RBLA prefix,3.6089568380536763e-01,8.7317195351162502e-02,True
