dataset,model,layer_or_aggregate,seed,round,R,r,normalized_rank,sp_plus_dense_difference,gap,analytic_optimal_error,experiment_type,checkpoint,d_out,d_in,spectrum,method,relative_error,numerical_checks_passed
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,7,8.7500000000000000e-01,1.3461521336006911e-15,2.0883159595321804e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.2394800564479861e-01,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,7,8.7500000000000000e-01,1.3461521336006911e-15,2.0883159595321804e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580570e-02,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,7,8.7500000000000000e-01,1.3461521336006911e-15,2.0883159595321804e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580566e-02,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,8,1.0000000000000000e+00,1.3472800442244179e-15,-9.8511207424422902e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,8,1.0000000000000000e+00,1.3472800442244179e-15,-9.8511207424422902e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),9.8511207424422902e-16,True
synthetic,synthetic_low_rank_update,aggregate,58,-1,8,8,1.0000000000000000e+00,1.3472800442244179e-15,-9.8511207424422902e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,7.2611291782937649e-16,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,1,1.2500000000000000e-01,1.7402672770781699e-15,2.9521454553542414e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,8.5986814316195259e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,1,1.2500000000000000e-01,1.7402672770781699e-15,2.9521454553542414e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652845e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,1,1.2500000000000000e-01,1.7402672770781699e-15,2.9521454553542414e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652845e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,2,2.5000000000000000e-01,1.7836490443117448e-15,3.0174576408343490e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,6.2050159686231987e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,2,2.5000000000000000e-01,1.7836490443117448e-15,3.0174576408343490e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888497e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,2,2.5000000000000000e-01,1.7836490443117448e-15,3.0174576408343490e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888492e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,3,3.7500000000000000e-01,1.7557747277004869e-15,2.9106984302657357e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.7087451019656340e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,3,3.7500000000000000e-01,1.7557747277004869e-15,2.9106984302657357e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,3,3.7500000000000000e-01,1.7557747277004869e-15,2.9106984302657357e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,4,5.0000000000000000e-01,1.7438491893952800e-15,3.1501011101167836e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.1618959095911473e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,4,5.0000000000000000e-01,1.7438491893952800e-15,3.1501011101167836e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743637e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,4,5.0000000000000000e-01,1.7438491893952800e-15,3.1501011101167836e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743637e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,5,6.2500000000000000e-01,1.7677333213523478e-15,3.3353952107616963e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.9003612269006799e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,5,6.2500000000000000e-01,1.7677333213523478e-15,3.3353952107616963e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898342e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,5,6.2500000000000000e-01,1.7677333213523478e-15,3.3353952107616963e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898370e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,6,7.5000000000000000e-01,1.7576189773557851e-15,2.4966378664136574e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.8040520795156659e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,6,7.5000000000000000e-01,1.7576189773557851e-15,2.4966378664136574e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200859e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,6,7.5000000000000000e-01,1.7576189773557851e-15,2.4966378664136574e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200863e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,7,8.7500000000000000e-01,1.7599676422273528e-15,1.6619766933963293e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.8131407903121349e-01,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,7,8.7500000000000000e-01,1.7599676422273528e-15,1.6619766933963293e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,7,8.7500000000000000e-01,1.7599676422273528e-15,1.6619766933963293e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,8,1.0000000000000000e+00,1.7592893358413732e-15,-1.3335402076966760e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,8,1.0000000000000000e+00,1.7592893358413732e-15,-1.3335402076966760e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.3335402076966760e-15,True
synthetic,synthetic_low_rank_update,aggregate,59,-1,8,8,1.0000000000000000e+00,1.7592893358413732e-15,-1.3335402076966760e-15,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,7.2182982459601000e-16,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,1,1.2500000000000000e-01,8.2254348145627097e-16,2.8651843505387042e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,8.5117203268039876e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,1,1.2500000000000000e-01,8.2254348145627097e-16,2.8651843505387042e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652834e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,1,1.2500000000000000e-01,8.2254348145627097e-16,2.8651843505387042e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652845e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,2,2.5000000000000000e-01,9.7320617207357156e-16,4.8174930410171712e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,8.0050513688060210e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,2,2.5000000000000000e-01,9.7320617207357156e-16,4.8174930410171712e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888497e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,2,2.5000000000000000e-01,9.7320617207357156e-16,4.8174930410171712e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888497e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,3,3.7500000000000000e-01,9.7397283198382742e-16,5.9510623247930527e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,7.7491089964929516e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,3,3.7500000000000000e-01,9.7397283198382742e-16,5.9510623247930527e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,3,3.7500000000000000e-01,9.7397283198382742e-16,5.9510623247930527e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998986e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,4,5.0000000000000000e-01,9.7610299046048639e-16,5.6868310161342506e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,6.6986258156086143e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,4,5.0000000000000000e-01,9.7610299046048639e-16,5.6868310161342506e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743637e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,4,5.0000000000000000e-01,9.7610299046048639e-16,5.6868310161342506e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743637e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,5,6.2500000000000000e-01,9.7763448984656838e-16,4.3184079033093214e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.8833739194483050e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,5,6.2500000000000000e-01,9.7763448984656838e-16,4.3184079033093214e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898349e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,5,6.2500000000000000e-01,9.7763448984656838e-16,4.3184079033093214e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898349e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,6,7.5000000000000000e-01,9.7914451438796912e-16,1.9741716021003186e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.2815858152023272e-01,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,6,7.5000000000000000e-01,9.7914451438796912e-16,1.9741716021003186e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200859e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,6,7.5000000000000000e-01,9.7914451438796912e-16,1.9741716021003186e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200863e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,7,8.7500000000000000e-01,9.7963922955976101e-16,3.9790717251460939e-02,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.4907126943041507e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,7,8.7500000000000000e-01,9.7963922955976101e-16,3.9790717251460939e-02,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580564e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,7,8.7500000000000000e-01,9.7963922955976101e-16,3.9790717251460939e-02,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580564e-02,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,8,1.0000000000000000e+00,9.8144707178195350e-16,-8.6894688272942098e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,8,1.0000000000000000e+00,9.8144707178195350e-16,-8.6894688272942098e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),8.6894688272942098e-16,True
synthetic,synthetic_low_rank_update,aggregate,60,-1,8,8,1.0000000000000000e+00,9.8144707178195350e-16,-8.6894688272942098e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,6.5263055106185718e-16,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,1,1.2500000000000000e-01,7.6381928769301561e-16,2.7669949798015081e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,8.4135309560667926e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,1,1.2500000000000000e-01,7.6381928769301561e-16,2.7669949798015081e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6465359762652845e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,1,1.2500000000000000e-01,7.6381928769301561e-16,2.7669949798015081e-01,5.6465359762652845e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6465359762652845e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,2,2.5000000000000000e-01,7.5979647531648171e-16,3.2563409731372478e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,6.4438993009260981e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,2,2.5000000000000000e-01,7.5979647531648171e-16,3.2563409731372478e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.1875583277888503e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,2,2.5000000000000000e-01,7.5979647531648171e-16,3.2563409731372478e-01,3.1875583277888492e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.1875583277888503e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,3,3.7500000000000000e-01,7.8500478891439473e-16,4.1652101305280886e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,5.9632568022279875e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,3,3.7500000000000000e-01,7.8500478891439473e-16,4.1652101305280886e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.7980466716998991e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,3,3.7500000000000000e-01,7.8500478891439473e-16,4.1652101305280886e-01,1.7980466716998986e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.7980466716998994e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,4,5.0000000000000000e-01,8.7379523483066222e-16,3.7824101045254460e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,4.7942049039998103e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,4,5.0000000000000000e-01,8.7379523483066222e-16,3.7824101045254460e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.0117947994743642e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,4,5.0000000000000000e-01,8.7379523483066222e-16,3.7824101045254460e-01,1.0117947994743640e-01,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.0117947994743641e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,5,6.2500000000000000e-01,8.9494774810202244e-16,2.7960123339825116e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,3.3609783501214952e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,5,6.2500000000000000e-01,8.9494774810202244e-16,2.7960123339825116e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),5.6496601613898370e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,5,6.2500000000000000e-01,8.9494774810202244e-16,2.7960123339825116e-01,5.6496601613898349e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,5.6496601613898370e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,6,7.5000000000000000e-01,8.9245989942769771e-16,2.4109042861837079e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,2.7183184992857168e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,6,7.5000000000000000e-01,8.9245989942769771e-16,2.4109042861837079e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),3.0741421310200877e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,6,7.5000000000000000e-01,8.9245989942769771e-16,2.4109042861837079e-01,3.0741421310200863e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,3.0741421310200870e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,7,8.7500000000000000e-01,8.9406165430468368e-16,1.1523011402450425e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,1.3034652371608482e-01,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,7,8.7500000000000000e-01,8.9406165430468368e-16,1.1523011402450425e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),1.5116409691580564e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,7,8.7500000000000000e-01,8.9406165430468368e-16,1.1523011402450425e-01,1.5116409691580564e-02,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,1.5116409691580561e-02,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,8,1.0000000000000000e+00,8.9577734232078364e-16,-6.8696437559379170e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),RBLA index prefix,0.0000000000000000e+00,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,8,1.0000000000000000e+00,8.9577734232078364e-16,-6.8696437559379170e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),SP+ (compact QR),6.8696437559379170e-16,True
synthetic,synthetic_low_rank_update,aggregate,61,-1,8,8,1.0000000000000000e+00,8.9577734232078364e-16,-6.8696437559379170e-16,0.0000000000000000e+00,structured_synthetic_rotation,N/A,128,96,exp(-4*i/(R-1)),Dense truncated SVD,8.4893356901737900e-16,True
