dataset,model,layer,checkpoint,seed,trial,d_out,d_in,R,r,alpha,target_condition_number,actual_condition_number,condition_relative_error,smallest_gauge_singular_value,b_gauge_frobenius_norm,a_gauge_frobenius_norm,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_full_reconstruction_error,compact_path_no_dense_intermediate,gauge_construction,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,5.7735026918962562e-01,1.8336794788289399e+00,1.8313044825490024e+00,3.8276603120949927e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4934943591028691e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999991e+00,1.7763568394002506e-16,4.4721359549995787e-01,2.0580387423373665e+00,2.0457736107014708e+00,4.1353638023740239e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1883669770982647e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.9106950451712601e-01,5.7344981417298135e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999991e+00,1.7763568394002506e-16,4.4721359549995787e-01,2.0580387423373665e+00,2.0457736107014708e+00,4.1353638023740239e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1883669770982647e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011072e-01,2.3055144663456906e+00,2.2792842708061070e+00,4.6229777874760309e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0738645742830325e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.9024643473267986e-01,6.7262674438853520e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011072e-01,2.3055144663456906e+00,2.2792842708061070e+00,4.6229777874760309e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0738645742830325e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999964e+00,3.5527136788005011e-16,3.1622776601683800e-01,2.5223261766691745e+00,2.4823685896279808e+00,5.7101801391078092e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5592938419513984e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.9400627939030497e-01,7.7638658904616031e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,3,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999964e+00,3.5527136788005011e-16,3.1622776601683800e-01,2.5223261766691745e+00,2.4823685896279808e+00,5.7101801391078092e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5592938419513984e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369438e+00,1.6457339059369436e+00,3.2243763862099994e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.7059152116348123e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.2449318882866331e-01,6.0687349848451866e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369438e+00,1.6457339059369436e+00,3.2243763862099994e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.7059152116348123e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000002e+00,1.4802973661668753e-16,8.1649658092772615e-01,1.6785590479246941e+00,1.6639801858648555e+00,3.3869880041222891e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1384901912642847e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.2972734960405461e-01,6.1210765925990995e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000002e+00,1.4802973661668753e-16,8.1649658092772615e-01,1.6785590479246941e+00,1.6639801858648555e+00,3.3869880041222891e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1384901912642847e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654779e-01,1.7333568588759376e+00,1.7077773099145106e+00,3.3466756051481143e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1560545445807103e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.4015440338594540e-01,6.2253471304180075e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654779e-01,1.7333568588759376e+00,1.7077773099145106e+00,3.3466756051481143e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1560545445807103e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000018e+00,5.9211894646675012e-16,5.7735026918962573e-01,1.8564203526167617e+00,1.8135840752979815e+00,3.6634778830025795e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4016264498780817e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.6602258824979674e-01,6.4840289790565209e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000018e+00,5.9211894646675012e-16,5.7735026918962573e-01,1.8564203526167617e+00,1.8135840752979815e+00,3.6634778830025795e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4016264498780817e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000018e+00,3.5527136788005011e-16,4.4721359549995798e-01,2.0921055916725257e+00,2.0234403365244775e+00,4.0052080769399687e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1871290041427141e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.2323330330100353e-01,7.0561361295685887e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000018e+00,3.5527136788005011e-16,4.4721359549995798e-01,2.0921055916725257e+00,2.0234403365244775e+00,4.0052080769399687e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1871290041427141e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.3489679178673626e+00,2.2558705286987819e+00,4.6249469491400350e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9931334172954889e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.9680020092532642e-01,7.7918051058118176e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.3489679178673626e+00,2.2558705286987819e+00,4.6249469491400350e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9931334172954889e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999929e+00,7.1054273576010023e-16,3.1622776601683811e-01,2.5727269116458786e+00,2.4600049683393928e+00,5.0470725781091944e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4637029317204882e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.7052755311074923e-01,8.5290786276660457e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,4,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999929e+00,7.1054273576010023e-16,3.1622776601683811e-01,2.5727269116458786e+00,2.4600049683393928e+00,5.0470725781091944e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4637029317204882e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000011e+00,1.1102230246251565e-15,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3500382273394299e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4711005367222428e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.5824881685996119e-01,4.4062912651581654e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000011e+00,1.1102230246251565e-15,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3500382273394299e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4711005367222428e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999998e+00,1.4802973661668753e-16,8.1649658092772603e-01,1.6676900347961710e+00,1.6731065346782539e+00,3.3158098622776223e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6278081154240501e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.6203947579190583e-01,4.4441978544776117e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999998e+00,1.4802973661668753e-16,8.1649658092772603e-01,1.6676900347961710e+00,1.6731065346782539e+00,3.3158098622776223e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6278081154240501e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654757e-01,1.7130095595855497e+00,1.7230613175759713e+00,3.5388690015923964e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1539727990307384e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.6991826598676332e-01,4.5229857564261866e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654757e-01,1.7130095595855497e+00,1.7230613175759713e+00,3.5388690015923964e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1539727990307384e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.8193553690286965e+00,1.8380751715089334e+00,3.5772053266383771e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1200380136271029e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9115573543833111e-01,4.7353604509418645e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.8193553690286965e+00,1.8380751715089334e+00,3.5772053266383771e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1200380136271029e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995776e-01,2.0271181020699571e+00,2.0618717290517812e+00,3.8476179194371663e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.1087398232919738e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.4490253753332061e-01,5.2728284718917595e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995776e-01,2.0271181020699571e+00,2.0618717290517812e+00,3.8476179194371663e-16,1.1761969034414466e-01,4.1633363423443370e-17,2.1087398232919738e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000062e+00,8.2896652505345023e-16,3.6514837167011061e-01,2.2554946572444381e+00,2.3081572604228691e+00,3.9713184564484510e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2143074670405689e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.2338200198364089e-01,6.0576231163949623e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000062e+00,8.2896652505345023e-16,3.6514837167011061e-01,2.2554946572444381e+00,2.3081572604228691e+00,3.9713184564484510e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2143074670405689e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000007e+01,7.1054273576010023e-16,3.1622776601683783e-01,2.4552860651140835e+00,2.5239234204654477e+00,4.3107099533207681e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6019482494906588e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.0852479532147181e-01,6.9090510497732716e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,5,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000007e+01,7.1054273576010023e-16,3.1622776601683783e-01,2.4552860651140835e+00,2.5239234204654477e+00,4.3107099533207681e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6019482494906588e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.8490368205761408e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4919659167023121e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9244098337129103e-01,4.7482129302714637e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.8490368205761408e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4919659167023121e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772615e-01,1.6852967692882272e+00,1.6580501460379871e+00,3.4890133091365458e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5344723112424104e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.9858774269149284e-01,4.8096805234734819e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772615e-01,1.6852967692882272e+00,1.6580501460379871e+00,3.4890133091365458e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5344723112424104e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654768e-01,1.7446560255025079e+00,1.6989649162927025e+00,3.6975375544285429e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0897768378442545e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.1091195849447988e-01,4.9329226815033522e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654768e-01,1.7446560255025079e+00,1.6989649162927025e+00,3.6975375544285429e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0897768378442545e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000004e+00,1.4802973661668753e-16,5.7735026918962573e-01,1.8731921671411709e+00,1.8037622808399167e+00,3.6623283110198551e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6057595457063959e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.4186017406451201e-01,5.2424048372036736e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000004e+00,1.4802973661668753e-16,5.7735026918962573e-01,1.8731921671411709e+00,1.8037622808399167e+00,3.6623283110198551e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6057595457063959e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,4.4721359549995804e-01,2.1138343985376018e+00,2.0193346643866397e+00,3.9434720180947884e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.8112131974773028e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.1152434259007413e-01,5.9390465224592948e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,4.4721359549995804e-01,2.1138343985376018e+00,2.0193346643866397e+00,3.9434720180947884e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.8112131974773028e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000027e+00,3.5527136788005011e-16,3.6514837167011072e-01,2.3734844498277567e+00,2.2632406852619154e+00,4.6870143901731552e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4847931240254107e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.0221469553184810e-01,6.8459500518770344e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000027e+00,3.5527136788005011e-16,3.6514837167011072e-01,2.3734844498277567e+00,2.2632406852619154e+00,4.6870143901731552e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.4847931240254107e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999947e+00,5.3290705182007512e-16,3.1622776601683805e-01,2.5990857118647495e+00,2.4798453432546443e+00,5.3455228810845814e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6047404589390837e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.9335566028258739e-01,7.7573596993844274e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,6,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999947e+00,5.3290705182007512e-16,3.1622776601683805e-01,2.5990857118647495e+00,2.4798453432546443e+00,5.3455228810845814e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.6047404589390837e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369434e+00,1.6457339059369442e+00,3.7057896853378066e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.1769927678890085e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.4990225152732053e-01,4.3228256118317587e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369434e+00,1.6457339059369442e+00,3.7057896853378066e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.1769927678890085e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772603e-01,1.6487145511171857e+00,1.6985449556545018e+00,3.5074895148175074e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3513936885613157e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.5835467141767414e-01,4.4073498107352949e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772603e-01,1.6487145511171857e+00,1.6985449556545018e+00,3.5074895148175074e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3513936885613157e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654735e-01,1.6846043639299670e+00,1.7703067405082911e+00,3.6473879709584433e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2434574679665749e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.7529636870469958e-01,4.5767667836055492e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000004e+00,2.2204460492503131e-16,7.0710678118654735e-01,1.6846043639299670e+00,1.7703067405082911e+00,3.6473879709584433e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.2434574679665749e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.7832767349448688e+00,1.9212888781386648e+00,3.7877236450147916e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0455276502962651e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.1779124675456976e-01,5.0017155641042510e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000013e+00,4.4408920985006262e-16,5.7735026918962573e-01,1.7832767349448688e+00,1.9212888781386648e+00,3.7877236450147916e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0455276502962651e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,7,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995782e-01,1.9901230107193644e+00,2.1997749306624512e+00,4.2890397019344595e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.1456246983420412e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.1312061143345629e-01,5.9550092108931163e-01,True
